course_id,title,provider,mapped_skill,cost,duration_hours,difficulty,source_url,description_preview
5801,"eCommerce: Sell on Carousell [Classroom Facilitated, Asynchronous E-Learning]",Singapore Institute Of Retail Studies (SIRS),Git,150.0,10.0,Intermediate,,This course empowers participants to leverage the Carousell platform for retail success by identifying and prioritising business needs through effective information gathering and strategic analysis._x000D_ _x000D_ Attendees will learn to build a compelling business case that highlights the platformâ
5802,"â€‹â€‹(Micro-Credential) Design Work for the Future Workplaceâ€‹ (Classroom, Synchronous and Asynchronous e-learning)",SINGAPORE POLYTECHNIC,Git,216.0,15.0,Intermediate,,"â€‹This course is designed to provide participants with the working knowledge and skills to apply workplace design principles, analyse potential opportunities for digitalisation, implement practical strategies to navigate the changing dynamics of work and organisations, and re-design workspaces and"
5803,(eCornell) Aligning HR Strategy with Organizational Strategy,GENASHTIM,HRIS,700.0,12.0,Advanced,,"This course, based on the research and expertise of Christopher Collins, PhD, Associate Professor and Director of Executive Education for Cornell University's School of Industrial and Labor Relations, develops the skills needed to assess how organizations create value and to align the HR function to"
5804,(eCornell) Consulting Skills for Internal HR,GENASHTIM,HRIS,700.0,12.0,Advanced,,"This course develops the skills needed to be an effective internal HR consultant, based on the research and expertise of Christopher Collins, Ph.D.  Learn how to define the scope and nature of a consulting relationship, work with clients to diagnose problems and identify the root cause, present find"
5805,Devotional Literature,Singapore University of Social Sciences,HRIS,1461.0,18.0,Unspecified,,"Demonstrate a knowledge of Saiva, Vaisnavite, Buddhist, Islamic and Christian literatures.  Recognise the contents and forms of devotional poems from Tamil Nadu, Sri Lanka, Malaysia and Singapore.  Illustrate key poetic elements in devotional poems (e.g. similes, metaphor). Contrast the themes and w"
5806,Epic Literature,Singapore University of Social Sciences,HRIS,1461.0,18.0,Unspecified,,"Analyze characterization, themes and styles portrayed in various Epics. Describe the contents of the five major epics.  Identify the contributions of Islamic and Christian poets to the epics.  Illustrate the social, economic and moral values of the Tamil community.  Examine the critical questions su"
5807,Healthy Christmas Menu,Institute of Technical Education,HRIS,75.0,7.0,Unspecified,,Cooking healthy meals for yourself and your family does not have to be a complicated and pain-staking effort. Pick up useful tips on how to make tasty Christmas meal that is also suitable for renal patients
5808,Human Resource Information and Administration,Institute of Technical Education,HRIS,628.975,90.0,Unspecified,,"On completion of the module, students should be able to process and set up new hire s forms, process employee claims and payroll and update the Human Resource Information System (HRIS)."
5809,Human Resource Systems Management Level 2: Operate Human Resource Information Systems (Synchronous e-learning),HUMAN CAPITAL (SINGAPORE) PTE. LTD.,HRIS,240.0,16.0,Unspecified,,"This unit addresses the skills and knowledge required to operate an organisations people management/human capital information systems. It covers receiving and entering data, generating reports and reporting on issues."
5810,NE 201: The Power of Disruptive Innovation to Craft Winning Strategies,NANYANG TECHNOLOGICAL UNIVERSITY,HRIS,630.0,15.0,Unspecified,,1. Overview of Disruptive Innovation: from Sustaining to Disrupting; _x000D_ 2. Chrisnsen's theory of disruptive innovation; _x000D_ 3. Crystal ball gazing: Opportunities and threats; _x000D_ 4. Pain point identification to disrupt and win; _x000D_ 5. Innovative mindset and winning strategies; _x000
5811,NE 201: The Power of Disruptive Innovation to Craft Winning Strategies (Synchronous E-learning),NANYANG TECHNOLOGICAL UNIVERSITY,HRIS,630.0,15.0,Unspecified,,1. Overview of Disruptive Innovation: from Sustaining to Disrupting;_x000D_ 2. Chrisnsen's theory of disruptive innovation;_x000D_ 3. Crystal ball gazing: Opportunities and threats;_x000D_ 4. Pain point identification to disrupt and win;_x000D_ 5. Innovative mindset and winning strategies;_x000D_ 6.
5812,Religion and Society,Singapore University of Social Sciences,HRIS,1461.0,27.0,Unspecified,,"Religion remains a mainstay of contemporary societies, serving to organize social life and interaction among people. Here, we trace the historical origins of various religions â€“ Buddhism, Christianity, Hinduism, Islam, Taoism, and indigenous religions â€“ and use a comparative approach in our disc"
5813,Training Administration,Institute of Technical Education,HRIS,628.975,60.0,Unspecified,,"On completion of the module, students should be able to process and set up new hire s forms, process employee claims and payroll and update the Human Resource Information System (HRIS)."
5814,(SCTP) WSQ Diploma in Retail (E-Commerce: Omni-Channel),Nanyang Polytechnic,Inventory Management,2265.0,180.0,Unspecified,,Unlock the potential of digital commerce with our comprehensive course! Gain a broad understanding of digital operations and master strategies to build an omni-commerce business model. Learn to optimize inventory management in response to customer journey changes and create engaging websites that co
5815,(eCornell) Inventory Management,GENASHTIM,Inventory Management,700.0,12.0,Unspecified,,"In this course, you will investigate the different factors that impact inventory management at your organization. You will explore a variety of inventory management tools and techniques to minimize costs and meet service levels that accord with your organization's mission, vision, and goals. You wi"
5816,(eCornell) Inventory Management Analysis,GENASHTIM,Inventory Management,700.0,12.0,Unspecified,,"In this course, you will explore two classic models for managing inventory and consider how choosing the appropriate model can vary depending on  the  goals  and  needs  of  the  organization.  You  will  apply  your  understanding of  these concepts to build a decision-making tool and apply it to r"
5817,(eCornell) Inventory Management Strategies,GENASHTIM,Inventory Management,700.0,12.0,Unspecified,,"In this course, you will explore the drivers of inventory strategy and compare product life cycles. You will practice using the appropriate models and approaches to match levels of inventory with demand in a way that maximizes profit, and you will determine the optimal policies to manage two types o"
5818,(eCornell) Managing your Food and Beverage Supply Chain,GENASHTIM,Inventory Management,700.0,12.0,Unspecified,,"In this course, you'll learn to optimize your operation's profits by effectively managing your selection, procurement, receiving, storage, and inventory management processes. The course is provided by eCornell in partnership with Genashtim."
5819,Build High-Performing Sales Channels,CLICKACADEMY ASIA PTE. LTD.,Inventory Management,400.0,16.0,Intermediate,,"This course is a comprehensive course designed for professionals aiming to master effective sales channel development, evaluation, and management. Structured into three Learning Units (LUs), it covers essential competencies for successful sales channel implementation._x000D_ _x000D_ LU1: Market Anal"
5820,Build High-Performing Sales Channels (Synchronous e-learning),CLICKACADEMY ASIA PTE. LTD.,Inventory Management,400.0,16.0,Intermediate,,"This course is a comprehensive course designed for professionals aiming to master effective sales channel development, evaluation, and management. Structured into three Learning Units (LUs), it covers essential competencies for successful sales channel implementation._x000D_ _x000D_ LU1: Market Anal"
5821,Business Process Management & Simulation (in MC in Supply & Process Improvement in Part-time Diploma in Business Practice (Logistics Management)),Temasek Polytechnic,Inventory Management,509.4,60.0,Unspecified,,"This subject covers various techniques and tools such as process chart, flow diagram as well as time study to map and evaluate business operation process._x000D_ _x000D_ The subject will use simulation software to create computer models of the various logistics and supply chain operation processes s"
5822,Certificate in Logistics Management,Republic Polytechnic,Inventory Management,5094.0,180.0,Unspecified,,"Participants will gain in-depth understanding of critical logistics functionalities such as warehousing, inventory management and distribution. Global logistics issues will also be covered."
5823,Certificate in Supply Chain Innovation,SINGAPORE POLYTECHNIC,Inventory Management,4374.0,135.0,Intermediate,,"The Diploma (Conversion) in Supply Chain Sustainability & Innovation will replace the existing Diploma (Conversion) in Supply Chain Management & Innovation, to reflect the new emphasis on sustainable and resilient supply chain._x000D_ _x000D_ Whether you are an experienced professional or someone lo"
5824,Certificate in Supply Chain Sustainability,SINGAPORE POLYTECHNIC,Inventory Management,4860.0,150.0,Intermediate,,"The Diploma (Conversion) in Supply Chain Sustainability & Innovation will replace the existing Diploma (Conversion) in Supply Chain Management & Innovation, to reflect the new emphasis on sustainable and resilient supply chain._x000D_ _x000D_ Whether you are an experienced professional or someone lo"
